CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
US|5265|CZM|1800|DFW|3670||0|738|56|117|54.36|7558.7|2023-01-01|47.863247863247864
US|5265|DCA|3520|BNA|3690||0|ERD CRJ|37|118|51.61|4221.73|2023-01-01|31.35593220338983
US|5265|DCA|3520|CHS|3806|Y|0|E70 CRJ E75|48|138|61.38|4813.72|2023-01-01|34.78260869565217
US|5265|DCA|3520|HHH|7002|Y|0|DH8|52|128|76.3|1380.0|2023-01-01|40.625
US|5265|DCA|3520|IND|3585||0|CRJ|12|43|65.8|2516.1000000000004|2023-01-01|27.906976744186046
US|5265|DCA|3520|JAX|3712|Y|0|CRJ E75 E70|43|135|72.16|2602.7999999999997|2023-01-01|31.851851851851855
US|5265|DCA|3520|SAV|3613||0|CRJ|23|92|60.7|2652.87|2023-01-01|25.0
US|5265|DCA|3520|YYZ|193|Y|0|CRJ|85|178|63.34|1062.09|2023-01-01|47.752808988764045
US|5265|DFW|3670|AGU|1785||0|ER4|26|74|73.36|883.84|2023-01-01|35.13513513513514
US|5265|DFW|3670|AMA|3840||0|ER4|32|89|60.04|2763.74|2023-01-01|35.95505617977528
US|5265|DFW|3670|AUS|3673||0|M80 M83 738|32|85|54.86|4548.36|2023-01-01|37.64705882352941
US|5265|DFW|3670|CDG|1382||0|763 777|31|87|54.06|1825.3|2023-01-01|35.63218390804598
US|5265|DFW|3670|CVG|3488||0|ER4|53|106|61.19|1314.18|2023-01-01|50.0
US|5265|DFW|3670|ELP|3559||0|M80 319|25|89|53.02|1420.35|2023-01-01|28.08988764044944
US|5265|DFW|3670|GJT|4063||0|ER4|69|155|59.84|1001.08|2023-01-01|44.516129032258064
US|5265|DFW|3670|GRR|3685|Y|0|ER4 ERD|79|161|61.87|1257.17|2023-01-01|49.06832298136646
US|5265|DFW|3670|HNL|3728||0|763|67|164|69.0|2788.43|2023-01-01|40.853658536585364
US|5265|DFW|3670|JFK|3797||0|738|44|129|78.99|3272.6|2023-01-01|34.10852713178294
US|5265|DFW|3670|JLN|4354||0|ER4|79|168|78.21|2261.59|2023-01-01|47.023809523809526
US|5265|DFW|3670|PIA|4046|Y|0|ER4|45|143|61.33|6597.4|2023-01-01|31.46853146853147
US|5265|DFW|3670|PIT|3570||0|M80|28|62|62.21|1643.34|2023-01-01|45.16129032258064
US|5265|DFW|3670|PVR|1836||0|M80 M83|25|88|53.83|2016.06|2023-01-01|28.40909090909091
US|5265|DFW|3670|RDU|3626||0|M80 M83 738|55|116|76.97|836.65|2023-01-01|47.41379310344828
US|5265|DFW|3670|SCL|2650||0|763|54|141|78.45|3725.24|2023-01-01|38.297872340425535
US|5265|DFW|3670|SFO|3469||0|738 757 763|42|136|50.28|3610.44|2023-01-01|30.88235294117647
US|5265|DFW|3670|SPS|3680||0|ER4|32|121|65.96|1057.24|2023-01-01|26.446280991735538
US|5265|DFW|3670|TXK|3770||0|ERD ER4|41|108|78.48|1571.34|2023-01-01|37.96296296296296
US|5265|DFW|3670|VPS|3873||0|ER4 ERD|66|164|74.5|1155.47|2023-01-01|40.243902439024396
US|5265|DSM|3729|DFW|3670||0|M80 ER4 M83|26|75|51.61|1014.93|2023-01-01|34.66666666666667
US|5265|DTW|3645|DCA|3520|Y|0|E70 CRJ E75|33|99|62.24|9523.94|2023-01-01|33.33333333333333
US|5265|ELP|3559|LAX|3484|Y|0|CRJ|92|188|68.57|1585.68|2023-01-01|48.93617021276596
US|5265|EUG|4099|LAX|3484|Y|0|CRJ|20|62|66.45|2076.63|2023-01-01|32.25806451612903
US|5265|EWR|3494|LIS|1638|Y|0|343 332|41|89|54.9|976.16|2023-01-01|46.06741573033708
US|5265|EYW|3875|MIA|3576||0|ERD|50|115|78.6|3995.36|2023-01-01|43.47826086956522
US|5265|FRA|340|CLT|3876||0|333 332|42|88|78.87|1800.25|2023-01-01|47.72727272727273
US|5265|FRA|340|IST|1701|Y|0|320 330 321 343 332|24|94|79.34|1120.79|2023-01-01|25.53191489361702
US|5265|GCM|1926|MIA|3576||0|738|29|115|79.2|3030.1|2023-01-01|25.217391304347824
US|5265|GDL|1804|DFW|3670||0|M80 ER4|23|71|54.61|1276.14|2023-01-01|32.3943661971831
US|5265|GEG|3467|PHX|3462||0|319|22|69|51.97|1054.93|2023-01-01|31.88405797101449
US|5265|GIG|2560|JFK|3797||0|763|23|46|75.21|4473.25|2023-01-01|50.0
US|5265|GNV|3472|MIA|3576||0|ER4|30|68|50.03|1592.44|2023-01-01|44.11764705882353
US|5265|GRB|3653|ORD|3830|Y|0|ER4|22|63|66.75|1331.13|2023-01-01|34.92063492063492
US|5265|GRU|2564|CLT|3876||0|332|79|173|73.01|6562.22|2023-01-01|45.664739884393065
US|5265|GUA|1767|MIA|3576||0|738 E90|63|138|56.41|1864.57|2023-01-01|45.65217391304348
US|5265|HNL|3728|AKL|2006|Y|0|763|44|133|54.73|2419.18|2023-01-01|33.08270676691729
US|5265|HSV|4113|DFW|3670||0|319|32|121|57.91|2836.71|2023-01-01|26.446280991735538
US|5265|IAD|3714|DFW|3670||0|738 M80|44|117|73.75|959.09|2023-01-01|37.60683760683761
US|5265|IND|3585|DCA|3520||0|CRJ|32|67|68.57|2342.36|2023-01-01|47.76119402985074
US|5265|IND|3585|ORD|3830|Y|0|E75 ER4 ERD CR7|61|130|63.04|1990.69|2023-01-01|46.92307692307692
US|5265|IPT|3584|PHL|3752|Y|0|DH8|78|178|68.47|3440.0|2023-01-01|43.82022471910113
US|5265|ISP|3857|DCA|3520|Y|0|CRJ|47|105|77.71|6821.82|2023-01-01|44.761904761904766
US|5265|JFK|3797|ANU|2874||0|738|40|90|79.31|3637.1|2023-01-01|44.44444444444444
US|5265|JFK|3797|CMH|3759||0|CR7|48|142|79.97|969.94|2023-01-01|33.80281690140845
US|5265|JFK|3797|GRU|2564||0|77W 777|8|17|71.09|5685.299999999999|2023-01-01|47.05882352941176
US|5265|LAX|3484|FAT|3687|Y|0|CRJ|34|82|72.71|1065.16|2023-01-01|41.46341463414634
US|5265|LAX|3484|GUA|1767||0|320|21|63|65.33|5940.2|2023-01-01|33.33333333333333
US|5265|LAX|3484|MRY|3948|Y|0|CRJ|18|59|69.59|1271.4|2023-01-01|30.508474576271187
US|5265|LAX|3484|NRT|2279||0|777 388|27|81|64.17|4566.6|2023-01-01|33.33333333333333
US|5265|LAX|3484|YYZ|193||0|738|49|98|58.28|2680.74|2023-01-01|50.0
US|5265|LGA|3697|CLT|3876||0|321 319 320|74|159|73.02|3242.9|2023-01-01|46.540880503144656
US|5265|LGA|3697|DTW|3645||0|CR7|31|84|78.89|2402.87|2023-01-01|36.904761904761905
US|5265|LGA|3697|PBI|3722||0|738|80|175|73.49|823.28|2023-01-01|45.714285714285715
US|5265|LIS|1638|FNC|4091|Y|0|319|57|137|79.42|4104.5|2023-01-01|41.605839416058394
US|5265|LIS|1638|OPO|1636|Y|0|ER4 100 319|47|98|70.32|1172.41|2023-01-01|47.95918367346938
US|5265|LIT|3660|CLT|3876||0|CRJ|15|42|79.96|1798.61|2023-01-01|35.714285714285715
US|5265|LIT|3660|DFW|3670||0|M80 ER4 M83|58|156|71.53|1133.31|2023-01-01|37.17948717948718
US|5265|LIT|3660|LGA|3697||0|CR7|39|121|51.89|2792.66|2023-01-01|32.231404958677686
US|5265|MCO|3878|DCA|3520||0|319 320|21|52|53.47|2213.69|2023-01-01|40.38461538461539
US|5265|MDE|2745|MIA|3576||0|738 319 320|14|31|56.97|3186.76|2023-01-01|45.16129032258064
US|5265|MDT|3542|BOS|3448|Y|0|DH8|19|69|74.35|1610.8000000000002|2023-01-01|27.536231884057973
US|5265|MEM|3473|CLT|3876||0|319|17|66|55.79|3486.4|2023-01-01|25.757575757575758
US|5265|MIA|3576|ANU|2874||0|738|73|152|68.11|5241.599999999999|2023-01-01|48.026315789473685
US|5265|MIA|3576|BSB|2531||0|757|68|152|73.15|2410.5|2023-01-01|44.73684210526316
US|5265|MIA|3576|CLE|3486||0|ER4|64|135|65.87|831.0|2023-01-01|47.40740740740741
US|5265|MIA|3576|CUN|1852||0|738|39|114|65.93|1602.27|2023-01-01|34.21052631578947
US|5265|MIA|3576|EWR|3494||0|738 757|61|145|79.42|2508.2|2023-01-01|42.06896551724138
US|5265|MIA|3576|EYW|3875||0|ERD|59|132|52.45|4144.599999999999|2023-01-01|44.696969696969695
US|5265|MIA|3576|FPO|1948||0|ER4 ERD|30|90|61.87|2887.1|2023-01-01|33.33333333333333
US|5265|MIA|3576|GSO|4008||0|ER4|20|52|77.51|1403.4|2023-01-01|38.46153846153847
US|5265|MIA|3576|IAD|3714||0|738|65|143|64.1|2375.6|2023-01-01|45.45454545454545
US|5265|MIA|3576|LHR|507||0|77W 777|42|103|74.74|1552.7|2023-01-01|40.77669902912621
US|5265|MIA|3576|MBJ|1780||0|738 757|60|134|66.04|7360.599999999999|2023-01-01|44.776119402985074
US|5265|MIA|3576|MEM|3473||0|ER4|8|31|69.02|4060.7999999999997|2023-01-01|25.806451612903224
US|5265|MIA|3576|SJO|1885||0|757 738|39|92|56.97|957.61|2023-01-01|42.391304347826086
US|5265|MKE|3717|PHL|3752|Y|0|CRJ|69|168|52.09|1288.04|2023-01-01|41.07142857142857
US|5265|NAS|1953|DCA|3520||0|319|54|150|75.92|7016.5|2023-01-01|36.0
US|5265|NAS|1953|PHL|3752||0|319 320|29|104|51.68|2043.0|2023-01-01|27.884615384615387
US|5265|OMA|3454|ORD|3830||0|CR7|99|199|69.08|1540.75|2023-01-01|49.74874371859296
US|5265|ORD|3830|BNA|3690||0|ER4 CR7|9|26|78.95|3269.63|2023-01-01|34.61538461538461
US|5265|ORD|3830|CLE|3486||0|ER4 CR7 ERD|29|59|75.33|1389.65|2023-01-01|49.152542372881356
US|5265|ORD|3830|DEN|3751||0|CR7|28|98|51.98|9279.02|2023-01-01|28.57142857142857
US|5265|ORD|3830|EWR|3494||0|CR7 E75|57|128|63.68|1601.81|2023-01-01|44.53125
US|5265|ORD|3830|FNT|4089|Y|0|ER4 ERD|77|172|50.04|1017.56|2023-01-01|44.76744186046512
US|5265|ORD|3830|GRB|3653|Y|0|ER4|18|53|70.35|1579.01|2023-01-01|33.9622641509434
US|5265|ORD|3830|IND|3585|Y|0|ER4 ERD E75 CR7|39|133|67.06|6711.5|2023-01-01|29.32330827067669
US|5265|ORD|3830|LEX|4017|Y|0|ERD ER4|54|119|72.99|1631.22|2023-01-01|45.378151260504204
US|5265|ORD|3830|NRT|2279||0|777|38|117|55.86|1456.29|2023-01-01|32.47863247863248
US|5265|ORD|3830|SDF|4014||0|ER4 E75|34|117|59.39|5422.9|2023-01-01|29.059829059829063
US|5265|ORD|3830|SFO|3469||0|738|27|54|50.79|1909.14|2023-01-01|50.0
US|5265|ORF|3611|CLT|3876||0|319 CR7|9|18|50.75|1287.9|2023-01-01|50.0
US|5265|PAP|1897|MIA|3576||0|738 763 757|25|59|59.73|6442.5|2023-01-01|42.3728813559322
US|5265|PBI|3722|LAX|3484|Y|0|738|32|88|80.0|921.22|2023-01-01|36.36363636363637
US|5265|PHL|3752|BRU|302||0|762|38|109|76.99|2153.23|2023-01-01|34.862385321100916
US|5265|PHL|3752|CHS|3806||0|CRJ|58|118|59.52|1850.71|2023-01-01|49.152542372881356
US|5265|PHL|3752|CUN|1852||0|752 332 321 319|25|63|65.13|995.54|2023-01-01|39.682539682539684
US|5265|PHL|3752|DCA|3520||0|CRJ 319 E90|52|133|75.76|1392.27|2023-01-01|39.097744360902254
US|5265|PHL|3752|HVN|4006|Y|0|DH8|79|160|63.41|1551.13|2023-01-01|49.375
US|5265|PHL|3752|ISP|3857|Y|0|CRJ DH8|72|145|65.61|2826.7|2023-01-01|49.6551724137931
US|5265|PHL|3752|JAX|3712||0|E90|93|189|71.54|1983.08|2023-01-01|49.2063492063492
US|5265|PHL|3752|SJU|2890||0|762 752 320|71|142|59.97|1762.3|2023-01-01|50.0
US|5265|PHL|3752|TLV|1590||0|332|69|146|69.81|4825.4|2023-01-01|47.26027397260274
US|5265|PHL|3752|YOW|100|Y|0|CRJ|20|56|55.59|890.54|2023-01-01|35.714285714285715
US|5265|PHL|3752|YQB|111|Y|0|CRJ|63|149|77.27|6751.799999999999|2023-01-01|42.281879194630875
US|5265|PHL|3752|YUL|146|Y|0|CRJ|71|169|75.07|1995.1|2023-01-01|42.01183431952663
US|5265|PHX|3462|BOI|3495||0|319|50|104|62.75|2253.98|2023-01-01|48.07692307692308
US|5265|PHX|3462|DRO|3713|Y|0|CRJ CR9|35|116|71.83|1284.3000000000002|2023-01-01|30.17241379310345
US|5265|PHX|3462|LIH|3602||0|752|30|115|69.61|4782.93|2023-01-01|26.08695652173913
US|5265|PHX|3462|SEA|3577||0|320 321|15|43|50.46|2281.01|2023-01-01|34.883720930232556
US|5265|PHX|3462|ZIH|1856||0|320|77|154|66.91|5034.4|2023-01-01|50.0
US|5265|PIA|4046|ORD|3830||0|ERD|57|120|56.44|3481.4|2023-01-01|47.5
US|5265|PIT|3570|CLT|3876||0|319 734 321 320|40|93|66.36|6327.0|2023-01-01|43.01075268817204
US|5265|PIT|3570|DFW|3670||0|M80|32|75|60.97|7616.0|2023-01-01|42.66666666666667
US|5265|PIT|3570|ORD|3830||0|CR7 ER4 E75|43|119|73.94|1217.44|2023-01-01|36.134453781512605
US|5265|PIT|3570|RDU|3626|Y|0|ERJ|49|127|77.08|1542.0|2023-01-01|38.582677165354326
US|5265|PNS|3564|CLT|3876|Y|0|CR9|5|14|56.74|3669.83|2023-01-01|35.714285714285715
US|5265|POA|2599|MIA|3576||0|763|7|25|53.23|1774.08|2023-01-01|28.000000000000004
US|5265|POS|2902|MIA|3576||0|757|61|126|67.56|3987.24|2023-01-01|48.41269841269841
US|5265|PUJ|1760|MIA|3576||0|738|48|145|56.05|1643.3000000000002|2023-01-01|33.10344827586207
US|5265|QRO|1838|DFW|3670|Y|0|ERD|54|134|66.75|3436.5|2023-01-01|40.298507462686565
US|5265|SAL|1892|LAX|3484||0|320 321|91|184|76.07|4090.24|2023-01-01|49.45652173913043
US|5265|SBA|3949|PHX|3462|Y|0|CR9 CRJ|79|160|65.26|1724.71|2023-01-01|49.375
US|5265|SDQ|1762|MIA|3576||0|757 763|34|133|68.48|1608.74|2023-01-01|25.563909774436087
US|5265|SFO|3469|AKL|2006|Y|0|772 744|52|129|70.92|5769.5|2023-01-01|40.310077519379846
US|5265|SFO|3469|CLT|3876||0|321|14|47|51.96|1145.77|2023-01-01|29.78723404255319
US|5265|SFO|3469|DFW|3670||0|738 757 763|57|146|65.16|3993.92|2023-01-01|39.04109589041096
US|5265|SIN|3316|NRT|2279||0|388|33|85|73.02|2570.5|2023-01-01|38.82352941176471
US|5265|SJO|1885|JFK|3797|Y|0|738|30|74|63.98|865.29|2023-01-01|40.54054054054054
US|5265|SLP|1842|DFW|3670|Y|0|ERD|20|69|54.31|4078.8999999999996|2023-01-01|28.985507246376812
US|5265|SMF|3817|DFW|3670||0|M83|38|84|74.69|3165.42|2023-01-01|45.23809523809524
US|5265|SPS|3680|DFW|3670||0|ERD ER4|38|137|55.62|4762.6|2023-01-01|27.73722627737226
US|5265|SRQ|4067|CLT|3876|Y|0|CR9 E75|5|19|71.55|1903.7|2023-01-01|26.31578947368421
US|5265|STL|3678|DCA|3520|Y|0|CR7|61|159|72.95|3466.9|2023-01-01|38.36477987421384
US|5265|STL|3678|PIT|3570|Y|0|ERJ|27|69|55.83|6889.02|2023-01-01|39.130434782608695
US|5265|SVQ|1253|LIS|1638|Y|0|BEH|33|132|60.47|6617.4|2023-01-01|25.0
US|5265|SXM|2899|PHL|3752||0|332|37|118|78.51|7022.200000000001|2023-01-01|31.35593220338983
US|5265|TGU|1776|MIA|3576||0|757|77|161|57.04|7990.8|2023-01-01|47.82608695652174
US|5265|TLH|3698|DCA|3520|Y|0|CRJ|36|109|59.97|8747.19|2023-01-01|33.02752293577982
US|5265|TLH|3698|DFW|3670||0|ERD|50|111|65.41|849.88|2023-01-01|45.04504504504504
US|5265|TLH|3698|MIA|3576||0|ERD ER4|42|89|78.49|1092.54|2023-01-01|47.19101123595505
US|5265|TPA|3646|CLT|3876||0|320 734 321 319|54|114|56.54|1419.0|2023-01-01|47.368421052631575
US|5265|TPA|3646|JFK|3797|Y|0|CR7|54|123|67.18|1724.3000000000002|2023-01-01|43.90243902439025
US|5265|TYS|3676|CLT|3876||0|CRJ CR7|58|130|77.04|1167.55|2023-01-01|44.61538461538462
US|5265|TYS|3676|DFW|3670||0|ER4 ERD|45|98|67.49|3641.64|2023-01-01|45.91836734693878
US|5265|VCE|1551|PHL|3752||0|332|73|152|73.1|3026.8|2023-01-01|48.026315789473685
US|5265|XNA|4356|LAX|3484|Y|0|CR7|69|139|64.92|2729.62|2023-01-01|49.64028776978417
UU|1191|MAA|3144|RUN|916||0|738|74|149|74.76|4640.9|2023-01-01|49.664429530201346
UU|1191|RUN|916|DZA|915||0|738 77L|39|114|62.29|954.72|2023-01-01|34.21052631578947
UU|1191|RUN|916|NOS|930||0|738|65|156|59.79|2524.85|2023-01-01|41.66666666666667
UX|90|BJZ|1219|BCN|1218||0|ATR|30|83|60.39|2458.88|2023-01-01|36.144578313253014
UX|90|FRA|340|MAD|1229||0|E90|64|132|63.48|2059.75|2023-01-01|48.484848484848484
UX|90|HAV|1909|MAD|1229||0|332 333|28|110|58.74|6223.5|2023-01-01|25.454545454545453
UX|90|IBZ|1225|MAD|1229||0|E90 738|35|124|50.27|1289.67|2023-01-01|28.225806451612907
UX|90|LPA|1054|SVQ|1253||0|738|38|104|68.46|3258.11|2023-01-01|36.53846153846153
UX|90|MAD|1229|AMS|580||0|738|52|116|76.16|3877.66|2023-01-01|44.827586206896555
UX|90|MAD|1229|FCO|1555||0|738|52|137|70.36|2011.06|2023-01-01|37.95620437956204
UX|90|MAD|1229|LEI|1213||0|ATR|46|98|66.86|3098.05|2023-01-01|46.93877551020408
UX|90|MAD|1229|LGW|502||0|738|24|83|65.26|2721.3|2023-01-01|28.915662650602407
UX|90|MAD|1229|OTP|1657|Y|0|737|35|123|69.99|2590.09|2023-01-01|28.455284552845526
UX|90|SCQ|1243|TFS|1056||0|738|24|86|68.43|915.61|2023-01-01|27.906976744186046
UX|90|TFN|1057|MAD|1229||0|738 332|46|99|70.95|7229.099999999999|2023-01-01|46.464646464646464
UX|90|TFS|1056|OVD|1214||0|738|73|173|68.83|852.12|2023-01-01|42.19653179190752
V0|1886|CCS|2851|BOG|2709||0|E90|65|143|71.24|1343.92|2023-01-01|45.45454545454545
V0|1886|PMV|2850|BRM|2824||0|E90|49|117|54.75|4006.47|2023-01-01|41.88034188034188
V0|1886|PMV|2850|MAO|2551||0|E90|88|184|55.96|6459.400000000001|2023-01-01|47.82608695652174
V0|1886|PMV|2850|PBL|2854||0|E90|43|136|66.4|1484.88|2023-01-01|31.61764705882353
V0|1886|PZO|2856|CCS|2851||0|E90|68|145|73.54|3981.0|2023-01-01|46.89655172413793
V0|1886|VIG|6072|CCS|2851||0|E90|54|140|65.18|1711.6|2023-01-01|38.57142857142858
V4|4165|VQS|6788|SJU|2890||0|CNC|25|76|58.47|1034.09|2023-01-01|32.89473684210527
V7|151|AJA|1324|TLS|1273||0|717|25|50|75.85|1035.9|2023-01-01|50.0
V7|151|BIA|1321|LIL|1399||0|717|71|159|61.34|3571.22|2023-01-01|44.65408805031446
V7|151|BRI|1501|CTA|1509||0|717|35|124|78.83|1194.27|2023-01-01|28.225806451612907
V7|151|NAP|1561|PMO|1512||0|717|66|147|58.58|992.4|2023-01-01|44.89795918367347
V7|151|NTE|1418|AJA|1324||0|717|38|93|75.05|3046.6|2023-01-01|40.86021505376344
V7|151|PMO|1512|TRN|1526||0|717|24|63|75.58|2336.8|2023-01-01|38.095238095238095
V7|151|SXB|1435|MPL|1359||0|717|42|114|66.41|3646.03|2023-01-01|36.84210526315789
V7|151|VCE|1551|OLB|1520||0|717|71|163|73.47|4972.4|2023-01-01|43.558282208588956
VA|5360|AKL|2006|OOL|3321|Y|0|320 73H|79|163|61.59|7749.41|2023-01-01|48.466257668711656
VA|5360|AKL|2006|PER|3351|Y|0|772|81|180|58.74|2168.62|2023-01-01|45.0
VA|5360|ATL|3682|CUN|1852|Y|0|M88 757 320|36|73|75.47|5921.4|2023-01-01|49.31506849315068
VA|5360|ATL|3682|LAX|3484|Y|0|757 76W 763 739|35|93|79.16|1959.48|2023-01-01|37.634408602150536
VA|5360|BNE|3320|CNJ|6255|Y|0|E90|25|66|64.81|7480.700000000001|2023-01-01|37.878787878787875
VA|5360|CFS|3356|MEL|3339|Y|0|73H|44|132|71.45|1190.51|2023-01-01|33.33333333333333
VA|5360|CNS|3322|MEL|3339|Y|0|73H|34|128|58.11|3315.3|2023-01-01|26.5625
VA|5360|CUN|1852|ATL|3682|Y|0|757 320 M88|54|121|69.03|884.07|2023-01-01|44.62809917355372
VA|5360|HBA|3336|SYD|3361|Y|0|73H E90|41|99|79.75|5944.299999999999|2023-01-01|41.41414141414141
VA|5360|MEL|3339|HBA|3336|Y|0|73H E90|29|89|50.74|1379.56|2023-01-01|32.58426966292135
VA|5360|MEL|3339|NTL|4320|Y|0|73H E90|37|132|79.25|1269.74|2023-01-01|28.030303030303028
VA|5360|PER|3351|ADL|3341|Y|0|E90 73H|85|183|76.43|1149.0|2023-01-01|46.44808743169399
VA|5360|PER|3351|ALH|6235||0|F50|44|106|79.37|885.68|2023-01-01|41.509433962264154
VA|5360|PER|3351|DCN|\N||0|320 100|60|127|65.65|2686.6000000000004|2023-01-01|47.24409448818898
VA|5360|PER|3351|RVT|7577||0|F50|38|84|51.71|2905.26|2023-01-01|45.23809523809524
VA|5360|SIN|3316|MEL|3339|Y|0|333 77W 388 773|34|106|61.39|1600.84|2023-01-01|32.075471698113205
VA|5360|SYD|3361|HKG|3077|Y|0|346|30|94|71.12|2364.63|2023-01-01|31.914893617021278
VA|5360|SYD|3361|HNL|3728|Y|0|332|34|88|75.23|3229.9|2023-01-01|38.63636363636363
VB|10646|CUN|1852|MEX|1824||0|733|25|76|51.84|2018.53|2023-01-01|32.89473684210527
VB|10646|CUU|1797|MTY|1825||0|733|27|95|58.17|5249.400000000001|2023-01-01|28.421052631578945
VB|10646|GDL|1804|MTY|1825||0|733|50|102|60.07|7723.3|2023-01-01|49.01960784313725
VB|10646|LAP|1816|CUL|1792||0|733|47|107|63.09|5324.0|2023-01-01|43.925233644859816
VB|10646|MEX|1824|CUN|1852||0|733|32|123|63.81|1224.97|2023-01-01|26.01626016260163
VB|10646|MID|1819|GDL|1804||0|733|56|120|79.47|1053.3|2023-01-01|46.666666666666664
VB|10646|MTY|1825|ACA|1783||0|733|64|158|58.5|1652.52|2023-01-01|40.50632911392405
VB|10646|MTY|1825|CUL|1792||0|733|90|190|68.54|4620.28|2023-01-01|47.368421052631575
VB|10646|MTY|1825|CUU|1797||0|733|64|149|61.74|2014.05|2023-01-01|42.95302013422819
VB|10646|MTY|1825|MEX|1824||0|733|37|106|54.75|2507.2999999999997|2023-01-01|34.90566037735849
VB|10646|MTY|1825|SJD|1840||0|733|14|48|66.26|1694.85|2023-01-01|29.166666666666668
VB|10646|MTY|1825|TAM|1848||0|733|50|123|50.39|5796.0|2023-01-01|40.65040650406504
VB|10646|TAM|1848|MTY|1825||0|733|88|184|61.91|2602.7|2023-01-01|47.82608695652174
VB|10646|VER|1854|CUN|1852||0|733|15|42|70.3|9637.87|2023-01-01|35.714285714285715
VB|10646|VER|1854|MTY|1825||0|733|70|166|57.54|1047.21|2023-01-01|42.168674698795186
VF|5297|DPS|3940|SIN|3316||0|320|30|104|70.4|2785.63|2023-01-01|28.846153846153843
VH|9666|CCS|2851|PMV|2850||0|M80|37|83|51.75|3464.16|2023-01-01|44.57831325301205
VJ|5651|DAD|3196|SGN|3205||0|320|18|62|62.18|2478.93|2023-01-01|29.03225806451613
VJ|5651|PQC|4168|SGN|3205||0|320|43|135|77.65|1625.22|2023-01-01|31.851851851851855
VN|5309|CXR|6189|DME|4029||0|332 330|46|133|78.97|1941.66|2023-01-01|34.58646616541353
VN|5309|DAD|3196|REP|3035||0|AT7|19|47|60.97|2967.63|2023-01-01|40.42553191489361
VN|5309|FRA|340|MAD|1229||0|738|35|71|71.16|2519.13|2023-01-01|49.29577464788733
VN|5309|FUK|2305|HAN|3199||0|321|47|107|60.07|6088.099999999999|2023-01-01|43.925233644859816
VN|5309|HAN|3199|CXR|6189||0|321|63|162|55.85|1102.64|2023-01-01|38.88888888888889
VN|5309|HAN|3199|HUI|4082||0|321|11|26|73.88|1364.5|2023-01-01|42.30769230769231
VN|5309|HAN|3199|KUL|3304||0|321|89|182|53.5|2359.44|2023-01-01|48.9010989010989
VN|5309|HAN|3199|PNH|3034||0|321|25|85|58.56|3480.08|2023-01-01|29.411764705882355
VN|5309|HAN|3199|VII|6195||0|AT7 321|62|135|52.53|1264.37|2023-01-01|45.925925925925924
VN|5309|HKG|3077|SGN|3205||0|321 330|31|81|79.18|1994.7|2023-01-01|38.2716049382716
VN|5309|HPH|6188|DAD|3196||0|AT7|71|142|53.92|2760.83|2023-01-01|50.0
VN|5309|KHH|2264|HAN|3199||0|321|83|172|62.42|4308.1|2023-01-01|48.25581395348838
VN|5309|KUL|3304|HAN|3199||0|321|57|124|71.63|986.54|2023-01-01|45.96774193548387
VN|5309|LPQ|3115|HAN|3199||0|AT7|28|74|68.43|7631.0|2023-01-01|37.83783783783784
VN|5309|MEL|3339|SGN|3205||0|330|44|93|74.72|3839.74|2023-01-01|47.31182795698925
VN|5309|PXU|6194|HAN|3199||0|AT7|67|162|53.27|5686.2|2023-01-01|41.358024691358025
VN|5309|RGN|3239|SGN|3205||0|321|68|167|66.99|2490.09|2023-01-01|40.7185628742515
VN|5309|SGN|3205|CAH|4156|Y|0|AT7|42|102|50.53|2265.41|2023-01-01|41.17647058823529
VN|5309|SGN|3205|DME|4029||0|332 330|16|62|78.95|3666.47|2023-01-01|25.806451612903224
VN|5309|SGN|3205|KIX|3992||0|332 321|11|36|51.64|1108.52|2023-01-01|30.555555555555557
VN|5309|SGN|3205|KUL|3304||0|321|54|131|77.79|7044.400000000001|2023-01-01|41.221374045801525
VN|5309|SGN|3205|NGO|3942||0|321|28|98|74.36|3238.1|2023-01-01|28.57142857142857
VN|5309|SGN|3205|NRT|2279||0|330 777 321|39|83|69.31|1093.92|2023-01-01|46.98795180722892
VN|5309|SGN|3205|SIN|3316||0|321|14|50|73.67|2750.07|2023-01-01|28.000000000000004
VN|5309|SGN|3205|SYD|3361||0|330|21|44|54.77|3465.69|2023-01-01|47.72727272727273
VN|5309|SGN|3205|VCS|6190|Y|0|AT7|38|123|75.72|2312.05|2023-01-01|30.89430894308943
VN|5309|SGN|3205|VKG|4155||0|AT7|34|98|52.7|1398.64|2023-01-01|34.69387755102041
VN|5309|VDH|4154|HAN|3199||0|AT7 321|39|127|76.88|2772.26|2023-01-01|30.708661417322837
VN|5309|VII|6195|DAD|3196||0|AT7|64|157|61.09|1304.16|2023-01-01|40.76433121019109
VQ|11948|CXB|3068|DAC|3076||0|ER4|87|177|57.91|7448.7|2023-01-01|49.152542372881356
VQ|11948|DAC|3076|CXB|3068||0|ER4|44|137|50.91|6039.6|2023-01-01|32.11678832116788
VQ|11948|DAC|3076|ZYL|3074||0|ER4|27|86|52.18|2294.47|2023-01-01|31.3953488372093
VQ|11948|ZYL|3074|DAC|3076||0|ER4|43|138|77.56|5444.0|2023-01-01|31.15942028985507
