CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
VN|5309|DAD|3196|HGH|3386||0|321|265|288|53.37|7726.900000000001|2023-01-01|92.01388888888889
VN|5309|DAD|3196|HPH|6188||0|AT7|350|394|56.12|1815.15|2023-01-01|88.83248730964468
VN|5309|DAD|3196|PVG|3406||0|321|221|247|54.58|1383.97|2023-01-01|89.47368421052632
VN|5309|DAD|3196|PXU|6194||0|AT7|306|319|78.31|1932.16|2023-01-01|95.92476489028213
VN|5309|DAD|3196|VII|6195||0|AT7|325|341|75.53|1108.9|2023-01-01|95.30791788856305
VN|5309|DLI|4153|SGN|3205||0|321|161|181|65.28|1938.12|2023-01-01|88.95027624309392
VN|5309|DME|4029|CXR|6189||0|332 330|100|116|70.72|2392.2|2023-01-01|86.20689655172413
VN|5309|FRA|340|HAN|3199||0|777|238|265|72.81|809.44|2023-01-01|89.81132075471699
VN|5309|HAN|3199|BKK|3885||0|321|215|250|53.76|2878.2|2023-01-01|86.0
VN|5309|HAN|3199|CDG|1382||0|777|254|292|79.27|1847.28|2023-01-01|86.98630136986301
VN|5309|HAN|3199|HKG|3077||0|321|326|337|58.4|2681.27|2023-01-01|96.73590504451039
VN|5309|HAN|3199|LPQ|3115||0|AT7|250|261|57.14|2831.11|2023-01-01|95.78544061302682
VN|5309|HAN|3199|NRT|2279||0|330 777|334|385|59.11|3192.56|2023-01-01|86.75324675324674
VN|5309|HAN|3199|PVG|3406||0|321|197|203|75.36|5113.5|2023-01-01|97.04433497536947
VN|5309|HAN|3199|SIN|3316||0|321|242|272|79.04|7649.0|2023-01-01|88.97058823529412
VN|5309|HAN|3199|TPE|2276||0|321|191|218|66.69|3392.43|2023-01-01|87.61467889908256
VN|5309|HAN|3199|VCL|4157||0|AT7|170|197|75.87|3139.27|2023-01-01|86.29441624365482
VN|5309|ICN|3930|SGN|3205||0|332 321 330|176|188|60.16|7252.1|2023-01-01|93.61702127659575
VN|5309|NGO|3942|HAN|3199||0|321|117|129|57.51|7367.84|2023-01-01|90.69767441860465
VN|5309|NRT|2279|HAN|3199||0|330 777|308|350|74.85|3891.07|2023-01-01|88.0
VN|5309|NRT|2279|SGN|3205||0|330 777 321|262|266|74.36|1155.7|2023-01-01|98.49624060150376
VN|5309|PEK|3364|HAN|3199||0|321 777|174|197|62.23|1882.6|2023-01-01|88.3248730964467
VN|5309|PNH|3034|SGN|3205||0|321|216|229|74.55|2422.06|2023-01-01|94.32314410480349
VN|5309|PNH|3034|VTE|3120||0|321|240|254|71.37|4060.74|2023-01-01|94.48818897637796
VN|5309|PVG|3406|DAD|3196||0|321|213|215|73.23|954.48|2023-01-01|99.06976744186046
VN|5309|PVG|3406|SGN|3205||0|321|349|403|71.12|7021.2|2023-01-01|86.60049627791562
VN|5309|PXU|6194|DAD|3196||0|AT7|166|174|78.5|1764.16|2023-01-01|95.40229885057471
VN|5309|PXU|6194|SGN|3205||0|AT7|192|195|56.32|2878.09|2023-01-01|98.46153846153847
VN|5309|REP|3035|HAN|3199||0|321|212|228|73.26|1362.84|2023-01-01|92.98245614035088
VN|5309|SGN|3205|BKK|3885||0|321|152|173|64.18|2191.62|2023-01-01|87.86127167630057
VN|5309|SGN|3205|CAN|3370||0|321|174|199|51.81|1331.2|2023-01-01|87.43718592964824
VN|5309|SGN|3205|CGK|3275||0|321|291|342|62.52|1864.08|2023-01-01|85.08771929824562
VN|5309|SGN|3205|CXR|6189||0|332 321 330|98|109|70.37|6909.400000000001|2023-01-01|89.90825688073394
VN|5309|SGN|3205|DLI|4153||0|321|348|399|69.38|1936.45|2023-01-01|87.21804511278195
VN|5309|SGN|3205|FOC|3385||0|321|221|259|52.78|3121.24|2023-01-01|85.32818532818533
VN|5309|SGN|3205|HKG|3077||0|321 330|238|262|73.05|1417.63|2023-01-01|90.83969465648855
VN|5309|SGN|3205|HPH|6188||0|321|339|365|79.5|888.2|2023-01-01|92.87671232876711
VN|5309|SGN|3205|ICN|3930||0|321 330 332|231|240|58.84|6066.1|2023-01-01|96.25
VN|5309|SGN|3205|MEL|3339||0|330|67|76|64.29|1315.49|2023-01-01|88.1578947368421
VN|5309|SGN|3205|PNH|3034||0|321|203|221|56.41|937.13|2023-01-01|91.8552036199095
VN|5309|SGN|3205|REP|3035||0|321|185|199|66.92|844.66|2023-01-01|92.96482412060301
VN|5309|SGN|3205|TPE|2276||0|321|177|183|74.07|891.35|2023-01-01|96.72131147540983
VN|5309|SIN|3316|HAN|3199||0|321|345|391|61.77|958.13|2023-01-01|88.23529411764706
VN|5309|TBB|4158|SGN|3205|Y|0|AT7|269|307|76.43|1377.24|2023-01-01|87.62214983713355
VN|5309|THD|9135|SGN|3205||0|321|199|233|54.45|2818.28|2023-01-01|85.40772532188842
VN|5309|VCA|6191|PQC|4168||0|AT7|299|326|58.92|1421.83|2023-01-01|91.71779141104295
VN|5309|VDH|4154|SGN|3205||0|321|89|91|76.05|7468.9|2023-01-01|97.8021978021978
VN|5309|VII|6195|HAN|3199||0|AT7 321|281|318|70.03|817.43|2023-01-01|88.36477987421384
VN|5309|VTE|3120|HAN|3199||0|321|179|196|67.36|862.01|2023-01-01|91.3265306122449
VQ|11948|CGP|3069|DAC|3076||0|ER4|236|254|56.6|2874.49|2023-01-01|92.91338582677166
VQ|11948|DAC|3076|CGP|3069||0|ER4|287|296|53.33|5503.7|2023-01-01|96.95945945945947
VQ|11948|DAC|3076|JSR|3071||0|ER4|241|261|59.4|2823.44|2023-01-01|92.33716475095785
VR|5041|BVC|1103|RAI|5674||0|AT7|326|381|61.38|3686.6000000000004|2023-01-01|85.56430446194226
VR|5041|CDG|1382|VXE|1106||0|752|134|150|78.73|1019.17|2023-01-01|89.33333333333333
VR|5041|DKR|1084|RAI|5674||0|AT7|335|378|72.75|2785.2|2023-01-01|88.62433862433863
VR|5041|RAI|5674|CDG|1382||0|752|341|369|67.08|7066.3|2023-01-01|92.41192411924119
VR|5041|SFL|5675|RAI|5674||0|AT7|158|160|78.33|3331.3|2023-01-01|98.75
VR|5041|SID|1102|BVC|1103||0|AT7|250|255|77.85|1570.87|2023-01-01|98.0392156862745
VS|5347|ATL|3682|BNA|3690|Y|0|319 320 M88 738 73H 717|164|173|52.1|1235.93|2023-01-01|94.79768786127167
VS|5347|ATL|3682|CLT|3876|Y|0|M88 M90 319|217|238|71.06|7568.9|2023-01-01|91.17647058823529
VS|5347|ATL|3682|CUN|1852|Y|0|M88|316|364|65.44|1842.88|2023-01-01|86.81318681318682
VS|5347|ATL|3682|CVG|3488|Y|0|M88 738|79|92|64.12|1164.96|2023-01-01|85.86956521739131
VS|5347|ATL|3682|EWR|3494|Y|0|717 319|161|183|75.58|7753.0|2023-01-01|87.97814207650273
VS|5347|ATL|3682|HOU|3566|Y|0|M88|338|394|62.22|958.89|2023-01-01|85.78680203045685
VS|5347|ATL|3682|IAD|3714|Y|0|M88 320 319 CR7|178|198|53.57|3804.0|2023-01-01|89.8989898989899
VS|5347|ATL|3682|IAH|3550|Y|0|717 320 M88|283|299|57.82|5091.6|2023-01-01|94.64882943143813
VS|5347|ATL|3682|JAX|3712|Y|0|757|195|204|66.98|3930.1|2023-01-01|95.58823529411765
VS|5347|ATL|3682|LAS|3877|Y|0|757 753 738|340|349|57.62|1320.54|2023-01-01|97.42120343839542
VS|5347|ATL|3682|MCI|3458|Y|0|M90 757|266|301|63.56|3827.35|2023-01-01|88.37209302325581
VS|5347|ATL|3682|MEM|3473|Y|0|M88|230|259|72.54|4040.68|2023-01-01|88.8030888030888
VS|5347|ATL|3682|MEX|1824|Y|0|73W 73H|180|182|58.74|7194.46|2023-01-01|98.9010989010989
VS|5347|ATL|3682|MIA|3576|Y|0|757 320|115|126|55.47|2454.07|2023-01-01|91.26984126984127
VS|5347|ATL|3682|MTY|1825|Y|0|CR9|324|325|63.77|824.18|2023-01-01|99.6923076923077
VS|5347|ATL|3682|OKC|3863|Y|0|M88|222|250|60.79|4031.5|2023-01-01|88.8
VS|5347|ATL|3682|PBI|3722|Y|0|757|152|172|74.41|2658.93|2023-01-01|88.37209302325581
VS|5347|ATL|3682|SAT|3621|Y|0|M90 757|291|334|62.67|3190.53|2023-01-01|87.12574850299401
VS|5347|ATL|3682|SJC|3748|Y|0|738|171|184|67.79|6050.900000000001|2023-01-01|92.93478260869566
VS|5347|BGI|2875|LGW|502||0|333 744|262|303|73.45|1836.96|2023-01-01|86.46864686468648
VS|5347|BOM|2997|LHR|507||0|333|135|149|72.82|3320.1|2023-01-01|90.60402684563759
VS|5347|BOS|3448|ATL|3682|Y|0|M90 757 M88 320 319|329|373|73.56|1846.6999999999998|2023-01-01|88.20375335120644
VS|5347|CUN|1852|ATL|3682|Y|0|757 320 M88|273|301|63.6|1102.14|2023-01-01|90.69767441860465
VS|5347|CVG|3488|ATL|3682|Y|0|M88 738 320 319|188|220|66.05|1989.09|2023-01-01|85.45454545454545
VS|5347|DFW|3670|ATL|3682|Y|0|M88 319|169|172|54.76|1280.32|2023-01-01|98.25581395348837
VS|5347|DTW|3645|ATL|3682|Y|0|M88 73H 757 320 738 739|145|148|60.29|3715.4|2023-01-01|97.97297297297297
VS|5347|DTW|3645|LHR|507||0|76W 77L|346|402|75.97|1756.57|2023-01-01|86.06965174129353
VS|5347|FLL|3533|ATL|3682|Y|0|757 M90|149|166|77.52|2014.7|2023-01-01|89.7590361445783
VS|5347|GLA|534|MCO|3878||0|744|324|349|79.22|2005.42|2023-01-01|92.83667621776505
VS|5347|HAV|1909|LGW|502||0|744|288|300|63.76|9404.55|2023-01-01|96.0
VS|5347|HND|2359|LHR|507||0|77W|269|299|54.81|4069.24|2023-01-01|89.96655518394648
VS|5347|JAX|3712|ATL|3682|Y|0|757 739|267|277|76.43|6888.099999999999|2023-01-01|96.38989169675091
VS|5347|JFK|3797|LHR|507||0|333 346 744|14|15|61.2|1057.89|2023-01-01|93.33333333333333
VS|5347|JNB|813|LHR|507||0|346|334|363|74.59|1234.23|2023-01-01|92.01101928374655
VS|5347|LAS|3877|MAN|478||0|744|271|306|59.8|1570.74|2023-01-01|88.56209150326796
VS|5347|LGW|502|UVF|2894||0|333|349|404|71.82|3019.52|2023-01-01|86.38613861386139
VS|5347|LHR|507|DEL|3093||0|333|310|350|64.04|2316.96|2023-01-01|88.57142857142857
VS|5347|LHR|507|JNB|813||0|346|173|187|75.34|1206.0|2023-01-01|92.51336898395722
VS|5347|LHR|507|LOS|273||0|346|267|287|63.4|1051.99|2023-01-01|93.03135888501743
VS|5347|LHR|507|PVG|3406||0|346|290|302|77.01|3680.13|2023-01-01|96.02649006622516
VS|5347|LHR|507|VKO|2988|Y|0|73H 73G 738|217|225|64.59|3125.28|2023-01-01|96.44444444444444
VS|5347|LOS|273|LHR|507||0|346|237|252|67.9|2149.03|2023-01-01|94.04761904761905
VS|5347|MAN|478|BGI|2875||0|744|268|271|63.99|1562.65|2023-01-01|98.8929889298893
VS|5347|MAN|478|MCO|3878||0|744|188|190|52.99|1659.1999999999998|2023-01-01|98.94736842105263
VS|5347|MAN|478|MUC|346|Y|0|77W|62|63|57.33|1903.37|2023-01-01|98.4126984126984
VS|5347|MBJ|1780|LGW|502||0|744|348|371|67.02|1740.72|2023-01-01|93.80053908355795
VS|5347|MCO|3878|GLA|534||0|744|131|134|52.56|1810.4|2023-01-01|97.76119402985076
VS|5347|MEM|3473|ATL|3682|Y|0|M88 320|204|224|63.04|1097.41|2023-01-01|91.07142857142857
VS|5347|MTY|1825|ATL|3682|Y|0|CR9|209|215|62.73|1159.6|2023-01-01|97.20930232558139
VS|5347|MUC|346|MAN|478|Y|0|77W|273|286|67.11|2998.29|2023-01-01|95.45454545454545
VS|5347|ORD|3830|ATL|3682|Y|0|717 M88 319|297|332|69.17|3700.28|2023-01-01|89.45783132530121
VS|5347|PVG|3406|LHR|507||0|346|346|352|78.76|1487.67|2023-01-01|98.29545454545455
VS|5347|SAN|3731|ATL|3682|Y|0|73H 763 739|339|357|67.76|2706.5|2023-01-01|94.9579831932773
VS|5347|SDF|4014|ATL|3682|Y|0|M88 M90|189|209|58.39|1448.0|2023-01-01|90.43062200956938
VS|5347|SFO|3469|LHR|507||0|744|326|347|62.16|3301.9|2023-01-01|93.94812680115274
VS|5347|SJU|2890|ATL|3682|Y|0|73H 757 753|346|393|64.17|1192.49|2023-01-01|88.04071246819338
VS|5347|TPA|3646|ATL|3682|Y|0|757 739|192|224|54.93|3749.26|2023-01-01|85.71428571428571
VT|692|AHE|5889|PPT|4075||0|ATR|271|276|72.03|1267.95|2023-01-01|98.18840579710145
VT|692|AUQ|5890|UAP|5891||0|DHT|294|310|52.88|2796.04|2023-01-01|94.83870967741936
VT|692|BOB|1989|MOZ|1992||0|ATR|324|375|54.73|1090.36|2023-01-01|86.4
VT|692|BOB|1989|PPT|4075||0|ATR|278|311|50.05|2510.0|2023-01-01|89.38906752411575
VT|692|BOB|1989|RGI|1990||0|ATR|230|264|50.92|809.35|2023-01-01|87.12121212121212
VT|692|FAV|1977|PPT|4075||0|ATR|341|383|63.47|1957.02|2023-01-01|89.03394255874673
VT|692|FAV|1977|RGI|1990||0|ATR|292|339|74.33|3555.98|2023-01-01|86.13569321533923
VT|692|HOI|1993|GMR|1979||0|ATR|334|385|76.0|2605.56|2023-01-01|86.75324675324674
VT|692|HUH|1991|BOB|1989||0|ATR|166|174|73.25|2129.33|2023-01-01|95.40229885057471
VT|692|HUH|1991|PPT|4075||0|ATR|95|108|55.48|1141.33|2023-01-01|87.96296296296296
VT|692|KHZ|\N|KXU|\N||0|ATR|226|264|63.78|1509.3|2023-01-01|85.60606060606061
VT|692|KKR|1980|PPT|4075||0|ATR|178|195|70.79|3213.8999999999996|2023-01-01|91.28205128205128
VT|692|MAU|1994|BOB|1989||0|ATR|259|263|71.35|1579.46|2023-01-01|98.47908745247148
VT|692|MOZ|1992|HUH|1991||0|ATR|289|291|78.79|1128.18|2023-01-01|99.3127147766323
VT|692|NHV|1987|AUQ|5890||0|ATR DHT|271|274|74.57|5966.599999999999|2023-01-01|98.90510948905109
VT|692|PPT|4075|BOB|1989||0|ATR|174|199|67.83|3483.77|2023-01-01|87.43718592964824
VT|692|PPT|4075|TKX|1986||0|ATR|211|241|78.06|3304.6|2023-01-01|87.55186721991701
VT|692|RFP|1995|BOB|1989||0|ATR|349|408|57.39|954.84|2023-01-01|85.5392156862745
VT|692|RFP|1995|MAU|1994||0|ATR|301|310|79.73|1837.39|2023-01-01|97.09677419354838
VT|692|RKA|\N|KHZ|\N||0|ATR|317|362|59.22|1044.07|2023-01-01|87.56906077348067
VT|692|RUR|1971|RMT|6926||0|ATR|168|175|55.45|1691.1000000000001|2023-01-01|96.0
VT|692|TKP|1983|TKX|1986||0|ATR|303|304|67.2|1870.75|2023-01-01|99.67105263157895
VT|692|UAP|5891|AUQ|5890||0|DHT|265|273|73.65|2123.45|2023-01-01|97.06959706959707
VT|692|UAP|5891|UAH|5892||0|DHT|104|119|63.37|2862.27|2023-01-01|87.39495798319328
VT|692|XMH|1978|RGI|1990||0|ATR|331|332|79.35|860.74|2023-01-01|99.69879518072288
VW|1290|CLQ|1808|MEX|1824||0|ATR|290|318|77.15|1665.58|2023-01-01|91.19496855345912
VW|1290|MAM|1818|MEX|1824||0|ATR CRJ|325|362|64.99|1536.21|2023-01-01|89.77900552486187
VW|1290|MEX|1824|JAL|5837||0|ATR|93|105|79.42|2345.3|2023-01-01|88.57142857142857
VW|1290|MEX|1824|PAZ|1830||0|ATR|318|325|64.54|5525.5|2023-01-01|97.84615384615385
VW|1290|MEX|1824|PDS|1834||0|CRJ ATR|183|186|54.08|2783.87|2023-01-01|98.38709677419355
VW|1290|MEX|1824|VER|1854||0|ATR|275|307|65.05|1670.79|2023-01-01|89.57654723127035
VW|1290|PAZ|1830|VSA|1853||0|ATR|294|305|60.67|2184.1|2023-01-01|96.39344262295081
VW|1290|PDS|1834|MEX|1824||0|CRJ ATR|302|348|63.22|7594.5|2023-01-01|86.7816091954023
VW|1290|PXM|1837|MEX|1824||0|ATR|239|264|58.29|1952.22|2023-01-01|90.53030303030303
VW|1290|REX|1839|PAZ|1830||0|ATR|160|163|79.17|963.39|2023-01-01|98.15950920245399
VW|1290|VSA|1853|PAZ|1830||0|ATR|325|336|56.23|1306.4|2023-01-01|96.72619047619048
VW|1290|ZLO|1858|MEX|1824||0|ATR|267|307|64.99|2022.2|2023-01-01|86.97068403908796
VX|5331|AUS|3673|SFO|3469||0|319|203|221|60.11|1649.03|2023-01-01|91.8552036199095
VX|5331|CUN|1852|SFO|3469||0|320|318|340|64.3|7720.8|2023-01-01|93.52941176470588
VX|5331|DFW|3670|LAX|3484||0|319 320|296|301|50.93|2449.75|2023-01-01|98.33887043189368
VX|5331|IAD|3714|SFO|3469||0|319 320|333|367|51.6|6686.3|2023-01-01|90.73569482288828
VX|5331|LAS|3877|JFK|3797||0|320|284|334|58.54|8847.49|2023-01-01|85.02994011976048
VX|5331|LAX|3484|FLL|3533||0|320|258|279|64.99|844.83|2023-01-01|92.47311827956989
VX|5331|LAX|3484|MCO|3878||0|320|320|333|75.94|4173.2|2023-01-01|96.09609609609609
VX|5331|LAX|3484|ORD|3830||0|320|263|265|61.89|2029.13|2023-01-01|99.24528301886792
VX|5331|LAX|3484|SEA|3577||0|319 320|343|369|65.78|1764.19|2023-01-01|92.95392953929539
VX|5331|ORD|3830|SFO|3469||0|320|236|276|73.33|6731.900000000001|2023-01-01|85.5072463768116
VX|5331|PHL|3752|LAX|3484||0|320 319|124|125|54.24|2742.65|2023-01-01|99.2
VX|5331|PVR|1836|SFO|3469||0|320|202|219|54.85|7668.200000000001|2023-01-01|92.23744292237443
VX|5331|SEA|3577|LAX|3484||0|320 319|94|94|65.5|1549.77|2023-01-01|100.0
VX|5331|SEA|3577|SFO|3469||0|319 320|156|169|79.72|1954.3|2023-01-01|92.3076923076923
VX|5331|SFO|3469|CUN|1852||0|320|333|379|72.34|2344.83|2023-01-01|87.86279683377309
VX|5331|SFO|3469|FLL|3533||0|320|41|45|57.91|7580.599999999999|2023-01-01|91.11111111111111
VX|5331|SFO|3469|JFK|3797||0|320|241|280|69.03|1960.76|2023-01-01|86.07142857142858
VX|5331|SFO|3469|ORD|3830||0|320|85|93|62.64|983.01|2023-01-01|91.39784946236558
VX|5331|SFO|3469|PDX|3720||0|320|278|278|70.35|2336.3999999999996|2023-01-01|100.0
VX|5331|SFO|3469|SJD|1840||0|320|346|407|54.55|1138.9|2023-01-01|85.01228501228502
VY|2439|ACE|1055|BIO|1216||0|320|297|329|79.3|4226.34|2023-01-01|90.27355623100304
VY|2439|AGP|1230|DME|4029||0|320|344|395|54.35|4849.3|2023-01-01|87.0886075949367
VY|2439|AGP|1230|HAJ|352||0|320|300|331|75.22|1430.99|2023-01-01|90.6344410876133
VY|2439|AGP|1230|HAM|342||0|320|152|167|68.21|1721.07|2023-01-01|91.01796407185628
VY|2439|AGP|1230|OVD|1214||0|320|266|307|52.87|7971.2|2023-01-01|86.64495114006515
VY|2439|AGP|1230|TFN|1057||0|320|350|371|50.22|1799.95|2023-01-01|94.33962264150944
VY|2439|ALC|1212|BRU|302||0|320|304|332|69.78|1026.59|2023-01-01|91.56626506024097
VY|2439|ALC|1212|CWL|488||0|320|89|92|52.08|3289.37|2023-01-01|96.73913043478261
VY|2439|ALC|1212|DME|4029||0|320|104|115|58.12|7977.200000000001|2023-01-01|90.43478260869566
VY|2439|ALC|1212|FCO|1555||0|320|260|291|60.88|4647.200000000001|2023-01-01|89.3470790378007
VY|2439|ALC|1212|IBZ|1225||0|320|278|290|78.39|1208.49|2023-01-01|95.86206896551724
VY|2439|ATH|3941|BCN|1218||0|320|319|358|64.44|5099.8|2023-01-01|89.10614525139665
VY|2439|BCN|1218|AGP|1230||0|320|179|187|70.34|1884.79|2023-01-01|95.72192513368985
VY|2439|BCN|1218|BIO|1216||0|320|221|229|60.49|9322.69|2023-01-01|96.50655021834062
VY|2439|BCN|1218|CMN|1074||0|320|229|247|57.97|2487.12|2023-01-01|92.71255060728745
VY|2439|BCN|1218|CTA|1509||0|320|333|350|59.27|7890.599999999999|2023-01-01|95.14285714285714
VY|2439|BCN|1218|DUS|345||0|320|300|304|50.36|4023.8999999999996|2023-01-01|98.68421052631578
VY|2439|BCN|1218|EDI|535||0|320|217|233|78.38|1935.72|2023-01-01|93.13304721030042
VY|2439|BCN|1218|FLR|1563||0|319|49|53|76.7|3032.11|2023-01-01|92.45283018867924
VY|2439|BCN|1218|GOA|1528||0|320|229|243|76.55|3987.9|2023-01-01|94.23868312757202
VY|2439|BCN|1218|GRX|1223||0|320|22|24|75.65|5286.900000000001|2023-01-01|91.66666666666666
VY|2439|BCN|1218|HAJ|352||0|320|142|159|76.02|2429.11|2023-01-01|89.30817610062893
VY|2439|BCN|1218|HAM|342||0|320|228|261|51.48|1142.72|2023-01-01|87.35632183908046
VY|2439|BCN|1218|LCG|1220||0|320|236|243|74.65|5665.8|2023-01-01|97.11934156378601
VY|2439|BCN|1218|LYS|1335||0|320|293|294|71.13|929.16|2023-01-01|99.65986394557824
VY|2439|BCN|1218|MRS|1353||0|320|230|230|70.05|1108.45|2023-01-01|100.0
VY|2439|BCN|1218|MUC|346||0|320|294|331|71.08|3362.4|2023-01-01|88.82175226586104
VY|2439|BCN|1218|MXP|1524||0|320|298|323|57.6|3989.6|2023-01-01|92.26006191950464
VY|2439|BCN|1218|NAP|1561||0|320|256|272|76.45|832.39|2023-01-01|94.11764705882352
VY|2439|BCN|1218|NCE|1354||0|320|316|337|59.9|4523.9|2023-01-01|93.76854599406528
VY|2439|BCN|1218|NDR|5673||0|320|326|380|69.71|1007.74|2023-01-01|85.78947368421052
VY|2439|BCN|1218|NTE|1418||0|320|335|354|54.76|2451.0|2023-01-01|94.63276836158192
VY|2439|BCN|1218|NUE|347||0|320|327|337|51.55|1183.29|2023-01-01|97.03264094955489
VY|2439|BCN|1218|PMI|3998||0|320|210|219|71.74|1174.83|2023-01-01|95.8904109589041
VY|2439|BCN|1218|PRG|1587||0|320|83|90|59.94|7804.299999999999|2023-01-01|92.22222222222223
VY|2439|BCN|1218|RAK|1075||0|320|207|215|55.25|2754.29|2023-01-01|96.27906976744185
VY|2439|BCN|1218|SDR|1251||0|320|230|255|55.45|6032.4|2023-01-01|90.19607843137256
VY|2439|BCN|1218|SVG|666||0|320|227|251|66.74|3241.5|2023-01-01|90.43824701195219
VY|2439|BCN|1218|TNG|1080||0|320|233|273|79.94|2918.94|2023-01-01|85.34798534798534
VY|2439|BCN|1218|TRN|1526||0|320|102|118|72.29|4382.099999999999|2023-01-01|86.4406779661017
VY|2439|BCN|1218|VCE|1551||0|320|349|353|58.89|1702.37|2023-01-01|98.86685552407933
VY|2439|BIO|1216|ACE|1055||0|320|134|138|76.79|1116.6|2023-01-01|97.10144927536231
VY|2439|BIO|1216|AGP|1230||0|320|304|352|66.94|1953.67|2023-01-01|86.36363636363636
VY|2439|BIO|1216|AMS|580||0|320|271|283|79.41|3244.5|2023-01-01|95.75971731448763
VY|2439|BIO|1216|LCG|1220||0|320|309|316|51.2|940.09|2023-01-01|97.78481012658227
VY|2439|BIO|1216|LHR|507||0|320|137|148|51.88|2514.45|2023-01-01|92.56756756756756
VY|2439|BIO|1216|PMI|3998||0|320|247|262|62.65|4367.99|2023-01-01|94.27480916030534
VY|2439|BJL|1050|BCN|1218||0|320|185|187|57.74|4010.67|2023-01-01|98.93048128342245
VY|2439|BOD|1264|PMI|3998||0|320|252|257|77.69|5292.200000000001|2023-01-01|98.0544747081712
VY|2439|BRI|1501|BCN|1218||0|320|236|268|54.94|3291.16|2023-01-01|88.05970149253731
VY|2439|BRU|302|IBZ|1225||0|320|300|329|74.79|1601.6999999999998|2023-01-01|91.1854103343465
VY|2439|BRU|302|OPO|1636||0|320|271|289|70.89|1177.93|2023-01-01|93.77162629757785
VY|2439|BRU|302|VLC|1246||0|320|338|341|59.51|5733.099999999999|2023-01-01|99.12023460410558
VY|2439|CAG|1519|FLR|1563||0|319|350|380|74.63|3885.64|2023-01-01|92.10526315789474
VY|2439|CDG|1382|MAD|1229||0|320|264|284|53.48|5344.5|2023-01-01|92.95774647887323
VY|2439|CMN|1074|BCN|1218||0|320|347|351|78.41|4089.6|2023-01-01|98.86039886039886
VY|2439|CPH|609|AGP|1230||0|320|302|304|63.11|910.89|2023-01-01|99.3421052631579
VY|2439|CPH|609|FLR|1563||0|319|335|378|75.52|2757.04|2023-01-01|88.62433862433863
VY|2439|CWL|488|BCN|1218||0|320|295|300|74.33|1524.9|2023-01-01|98.33333333333333
VY|2439|DME|4029|AGP|1230||0|320|83|94|76.28|846.08|2023-01-01|88.29787234042553
VY|2439|DME|4029|ALC|1212||0|320|346|353|59.1|6157.9|2023-01-01|98.01699716713881
VY|2439|DME|4029|PMI|3998||0|320|224|255|69.1|931.03|2023-01-01|87.84313725490196
VY|2439|DTM|373|BCN|1218||0|319|253|296|55.99|6976.7|2023-01-01|85.47297297297297
VY|2439|DUS|345|BCN|1218||0|320|178|189|76.79|3025.57|2023-01-01|94.17989417989418
VY|2439|EAS|1242|BCN|1218||0|319|267|290|74.51|6027.9|2023-01-01|92.06896551724138
VY|2439|EDI|535|BCN|1218||0|320|349|379|72.71|1198.93|2023-01-01|92.0844327176781
VY|2439|FCO|1555|BCN|1218||0|320|177|199|52.02|3062.84|2023-01-01|88.94472361809045
VY|2439|FCO|1555|BRU|302||0|320|137|137|69.76|2663.11|2023-01-01|100.0
VY|2439|FCO|1555|ORY|1386||0|320|192|223|58.69|4674.700000000001|2023-01-01|86.09865470852019
VY|2439|FCO|1555|VLC|1246||0|320|59|60|63.01|2703.03|2023-01-01|98.33333333333333
VY|2439|FLR|1563|MAD|1229||0|319|59|69|56.5|5698.099999999999|2023-01-01|85.5072463768116
VY|2439|FRA|340|BCN|1218||0|320|148|154|63.57|1878.62|2023-01-01|96.1038961038961
VY|2439|GOA|1528|BCN|1218||0|320|269|311|66.32|3196.6000000000004|2023-01-01|86.49517684887459
VY|2439|GRX|1223|BCN|1218||0|320|12|12|65.68|4882.6|2023-01-01|100.0
VY|2439|HAM|342|AGP|1230||0|320|336|356|55.23|1929.6000000000001|2023-01-01|94.3820224719101
VY|2439|IBZ|1225|ALC|1212||0|320|305|341|56.44|1768.6|2023-01-01|89.44281524926686
VY|2439|IBZ|1225|BIO|1216||0|320|295|320|62.32|1691.9|2023-01-01|92.1875
VY|2439|IBZ|1225|ORY|1386||0|320|297|311|58.23|2897.1|2023-01-01|95.4983922829582
VY|2439|IBZ|1225|VLC|1246||0|320|242|246|73.63|2298.8999999999996|2023-01-01|98.3739837398374
VY|2439|IEV|2944|BCN|1218||0|320|274|303|78.25|4113.3|2023-01-01|90.42904290429043
VY|2439|LCG|1220|BCN|1218||0|320|260|269|62.74|1388.17|2023-01-01|96.6542750929368
VY|2439|LCG|1220|BIO|1216||0|320|103|110|59.87|2440.8|2023-01-01|93.63636363636364
VY|2439|LEJ|348|BCN|1218||0|319 320|195|218|57.14|4469.2|2023-01-01|89.44954128440367
VY|2439|LGW|502|BCN|1218||0|320|198|198|64.51|5821.1|2023-01-01|100.0
VY|2439|LIL|1399|BCN|1218||0|320|246|270|67.12|6247.7|2023-01-01|91.11111111111111
VY|2439|LYS|1335|AGP|1230||0|320|338|376|62.16|2966.62|2023-01-01|89.8936170212766
VY|2439|MUC|346|BCN|1218||0|320|331|381|79.92|2664.59|2023-01-01|86.8766404199475
