CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
TS|1317|YUL|146|BCN|1218||0|310|3|22|60.15|1248.9|2023-01-01|13.636363636363635
TS|1317|YYC|178|AMS|580||0|330|9|92|76.51|3043.2999999999997|2023-01-01|9.782608695652174
TS|1317|YYZ|193|HOG|1910|Y|0|738|12|58|60.38|1186.12|2023-01-01|20.689655172413794
TS|1317|YYZ|193|YUL|146||0|310|5|102|74.56|1646.72|2023-01-01|4.901960784313726
TU|4870|CAI|1128|TUN|287||0|32A|5|79|63.07|2313.46|2023-01-01|6.329113924050633
TU|4870|KWI|2176|TUN|287||0|319|30|127|58.15|7112.5|2023-01-01|23.62204724409449
TU|4870|MAD|1229|TUN|287||0|32A 320|4|76|61.53|2599.84|2023-01-01|5.263157894736842
TU|4870|MIR|286|GVA|1665||0|32A|1|98|76.94|6851.3|2023-01-01|1.0204081632653061
TU|4870|TUN|287|BOD|1264||0|736|0|6|71.98|1692.81|2023-01-01|0.0
TV|5333|CTU|3395|HGH|3386||0|319|24|113|52.3|1867.43|2023-01-01|21.238938053097346
TV|5333|LXA|4097|INC|4085||0|319|7|66|69.21|3136.89|2023-01-01|10.606060606060606
TX|567|FDF|2878|ORY|1386||0|333 332|5|65|61.24|1064.1|2023-01-01|7.6923076923076925
TX|567|ORY|1386|CAY|2774||0|333|25|119|74.88|1324.5|2023-01-01|21.008403361344538
TZ|17891|ICN|3930|TPE|2276||0|772|8|64|77.8|2207.98|2023-01-01|12.5
TZ|17891|SIN|3316|TSN|3368||0|772|18|92|53.55|1504.52|2023-01-01|19.565217391304348
U2|2297|ALC|1212|LGW|502||0|319 320|4|84|66.51|7145.4|2023-01-01|4.761904761904762
U2|2297|AMS|580|LIS|1638||0|319|11|64|68.41|2124.38|2023-01-01|17.1875
U2|2297|BCN|1218|SXF|337||0|319 320|11|81|65.48|1163.9|2023-01-01|13.580246913580247
U2|2297|BOD|1264|LGW|502||0|319|7|36|74.97|4148.0|2023-01-01|19.444444444444446
U2|2297|BRS|490|CPH|609||0|319|7|29|59.59|2170.89|2023-01-01|24.137931034482758
U2|2297|BRU|302|SXF|337||0|319|20|103|58.18|1418.23|2023-01-01|19.41747572815534
U2|2297|BSL|4053|BUD|1489||0|319 320|3|24|58.04|3241.59|2023-01-01|12.5
U2|2297|BSL|4053|DRS|338||0|319 320|25|121|53.97|2848.17|2023-01-01|20.66115702479339
U2|2297|BSL|4053|LIS|1638||0|319|14|87|72.88|1912.48|2023-01-01|16.091954022988507
U2|2297|BUD|1489|LTN|492||0|319 320|1|47|59.43|3003.2999999999997|2023-01-01|2.127659574468085
U2|2297|BUD|1489|SXF|337||0|319 320|15|83|72.35|2217.5|2023-01-01|18.072289156626507
U2|2297|CDG|1382|BFS|465||0|319|25|116|72.74|6343.9|2023-01-01|21.551724137931032
U2|2297|CDG|1382|NCE|1354||0|320 319|4|68|73.25|1603.3|2023-01-01|5.88235294117647
U2|2297|CDG|1382|RAK|1075||0|320 319|20|112|67.55|2071.44|2023-01-01|17.857142857142858
U2|2297|CDG|1382|VCE|1551||0|320 319|14|67|55.02|2423.83|2023-01-01|20.8955223880597
U2|2297|CGN|344|LGW|502||0|319|0|47|70.86|2300.46|2023-01-01|0.0
U2|2297|CPH|609|LGW|502||0|319 320|29|118|51.31|1404.6|2023-01-01|24.576271186440678
U2|2297|EDI|535|ATH|3941||0|319 320|32|129|75.63|5078.0|2023-01-01|24.8062015503876
U2|2297|FCO|1555|CPH|609||0|319|1|67|64.64|3638.42|2023-01-01|1.4925373134328357
U2|2297|FCO|1555|LYS|1335||0|319|13|67|75.03|4263.43|2023-01-01|19.402985074626866
U2|2297|GLA|534|LGW|502||0|320 319|31|126|67.16|2662.4|2023-01-01|24.6031746031746
U2|2297|GVA|1665|SVQ|1253||0|319|10|106|59.78|1924.44|2023-01-01|9.433962264150944
U2|2297|HAM|342|LGW|502||0|319|11|48|73.0|5930.0|2023-01-01|22.916666666666664
U2|2297|HAM|342|VCE|1551||0|319|25|120|62.86|896.51|2023-01-01|20.833333333333336
U2|2297|JMK|1468|MXP|1524||0|319 320|11|56|55.15|2107.41|2023-01-01|19.642857142857142
U2|2297|LGW|502|BLQ|1538||0|320 319|31|131|53.72|1403.9|2023-01-01|23.66412213740458
U2|2297|LGW|502|PSA|1562||0|319 320|0|80|50.55|967.0|2023-01-01|0.0
U2|2297|LIS|1638|GVA|1665||0|320 319|12|58|74.06|7821.7|2023-01-01|20.689655172413794
U2|2297|LIS|1638|NCE|1354||0|319|0|51|66.5|5700.4|2023-01-01|0.0
U2|2297|LPL|491|BFS|465||0|320 319|3|62|70.74|6527.4|2023-01-01|4.838709677419355
U2|2297|LPL|491|NAP|1561||0|319 320|13|110|65.37|5976.900000000001|2023-01-01|11.818181818181818
U2|2297|LTN|492|DTM|373||0|319|12|97|60.69|2873.86|2023-01-01|12.371134020618557
U2|2297|LYS|1335|SXF|337||0|319|13|68|55.11|1342.17|2023-01-01|19.11764705882353
U2|2297|MAD|1229|MXP|1524||0|319|10|100|79.93|4161.32|2023-01-01|10.0
U2|2297|MAN|478|ATH|3941||0|320|16|114|73.55|2216.63|2023-01-01|14.035087719298245
U2|2297|MAN|478|DLM|1715||0|320|4|33|68.91|3387.89|2023-01-01|12.121212121212121
U2|2297|MPL|1359|BSL|4053||0|319|13|65|55.96|1517.49|2023-01-01|20.0
U2|2297|NCE|1354|CDG|1382||0|320 319|13|92|63.39|6255.4|2023-01-01|14.130434782608695
U2|2297|NCE|1354|LPL|491||0|319 320|2|88|68.38|9991.86|2023-01-01|2.272727272727273
U2|2297|NCE|1354|NTE|1418||0|320 319|4|79|53.88|5193.27|2023-01-01|5.063291139240507
U2|2297|NCL|521|NCE|1354||0|319|9|77|72.07|847.36|2023-01-01|11.688311688311687
U2|2297|NTE|1418|NCE|1354||0|320 319|2|40|73.3|872.34|2023-01-01|5.0
U2|2297|ORY|1386|NAP|1561||0|320|13|56|50.56|1296.67|2023-01-01|23.214285714285715
U2|2297|PFO|1198|EDI|535||0|320|26|106|74.41|2382.4|2023-01-01|24.528301886792452
U2|2297|PSA|1562|LGW|502||0|319 320|15|112|51.81|948.71|2023-01-01|13.392857142857142
U2|2297|SXF|337|AGA|1064||0|320|2|65|52.58|3867.91|2023-01-01|3.076923076923077
U2|2297|SXF|337|GVA|1665||0|320 319|4|52|75.38|1353.54|2023-01-01|7.6923076923076925
U2|2297|SXF|337|NCE|1354||0|319|28|122|61.52|2264.5|2023-01-01|22.950819672131146
U2|2297|SXF|337|TLV|1590||0|320|16|71|59.11|853.63|2023-01-01|22.535211267605636
U2|2297|SXF|337|VCE|1551||0|319 320|15|89|70.82|1624.93|2023-01-01|16.853932584269664
U2|2297|TLV|1590|BSL|4053||0|320|5|73|57.26|2111.95|2023-01-01|6.8493150684931505
U6|5234|DYU|2979|CEK|2968||0|320|14|94|60.01|872.56|2023-01-01|14.893617021276595
U6|5234|FRU|2912|SVX|2975||0|320|12|70|58.9|2460.65|2023-01-01|17.142857142857142
U6|5234|GOJ|4274|DME|4029||0|320|3|81|66.65|1283.7|2023-01-01|3.7037037037037033
U6|5234|GOJ|4274|NMA|6150||0|320|1|40|66.25|5088.7|2023-01-01|2.5
U6|5234|HTA|2935|DME|4029||0|320|1|99|68.85|1118.82|2023-01-01|1.0101010101010102
U6|5234|KGD|2952|DME|4029||0|320|9|45|50.25|2084.69|2023-01-01|20.0
U6|5234|KJA|4374|SKD|2981||0|320|1|7|71.71|1357.14|2023-01-01|14.285714285714285
U6|5234|KJA|4374|TAS|2983||0|320|9|103|64.13|1655.49|2023-01-01|8.737864077669903
U6|5234|KUF|4118|LBD|6147||0|320|7|50|68.53|6486.1|2023-01-01|14.000000000000002
U6|5234|LED|2948|DYU|2979||0|320|5|100|72.46|10045.0|2023-01-01|5.0
U6|5234|NCU|6151|DME|4029||0|320|3|101|76.99|2962.3|2023-01-01|2.9702970297029703
U6|5234|ROV|2964|BUD|1489||0|320|2|41|57.2|1688.49|2023-01-01|4.878048780487805
U6|5234|SKD|2981|SVX|2975||0|320|12|87|64.12|1859.54|2023-01-01|13.793103448275861
U6|5234|SVX|2975|DWC|8076||0|320 321|18|105|60.94|9927.07|2023-01-01|17.142857142857142
U7|3721|JRO|1180|EBB|1187||0|CRJ|15|64|69.5|2536.63|2023-01-01|23.4375
U7|3721|JUB|1173|EBB|1187||0|CRJ|30|123|71.46|6173.200000000001|2023-01-01|24.390243902439025
UA|5209|AUS|3673|CUN|1852||0|739|15|109|77.08|5232.4|2023-01-01|13.761467889908257
UA|5209|BHM|3811|DEN|3751|Y|0|ERJ|4|18|62.13|2244.4|2023-01-01|22.22222222222222
UA|5209|BIL|4021|DEN|3751||0|320 739 738 319|25|113|64.3|2580.19|2023-01-01|22.123893805309734
UA|5209|BOS|3448|PTY|1871||0|73G|11|80|55.76|3698.04|2023-01-01|13.750000000000002
UA|5209|BUF|3820|IAD|3714|Y|0|DH4 CR7 DH2 ERJ CRJ|8|51|65.13|1090.99|2023-01-01|15.686274509803921
UA|5209|CCS|2851|IAH|3550||0|739|17|98|75.03|1803.27|2023-01-01|17.346938775510203
UA|5209|CLE|3486|BWI|3849||0|DH3|0|33|57.77|1988.88|2023-01-01|0.0
UA|5209|CLE|3486|LAX|3484||0|738 739 320 319|15|95|57.11|958.4|2023-01-01|15.789473684210526
UA|5209|CLE|3486|MSY|3861|Y|0|ERJ|1|65|78.91|1699.7|2023-01-01|1.5384615384615385
UA|5209|CLE|3486|RSW|3793||0|319 738 320|4|29|79.04|1251.02|2023-01-01|13.793103448275861
UA|5209|CLT|3876|CLE|3486|Y|0|ERJ|10|52|68.34|1231.02|2023-01-01|19.230769230769234
UA|5209|CVG|3488|DEN|3751|Y|0|CR7 ERJ|5|43|79.73|1243.7|2023-01-01|11.627906976744185
UA|5209|DEN|3751|ATL|3682|Y|0|CR7|6|54|51.93|1312.89|2023-01-01|11.11111111111111
UA|5209|DEN|3751|CLE|3486||0|320 738 319|12|77|65.23|1310.85|2023-01-01|15.584415584415584
UA|5209|DEN|3751|ELP|3559|Y|0|ERJ CRJ|6|77|67.27|1873.61|2023-01-01|7.792207792207792
UA|5209|DEN|3751|KOA|3514||0|752|21|97|52.89|2409.5|2023-01-01|21.649484536082475
UA|5209|DEN|3751|LGA|3697||0|752 738 320|11|50|79.96|948.2|2023-01-01|22.0
UA|5209|DEN|3751|PVR|1836||0|738|20|82|69.43|5647.5|2023-01-01|24.390243902439025
UA|5209|DEN|3751|SAN|3731||0|320 738 752 739 319|24|114|61.58|1370.0|2023-01-01|21.052631578947366
UA|5209|DEN|3751|YQR|120|Y|0|CRJ|7|69|64.09|3952.47|2023-01-01|10.144927536231885
UA|5209|DEN|3751|YVR|156||0|319 320 738|7|103|59.68|3260.41|2023-01-01|6.796116504854369
UA|5209|DFW|3670|ORD|3830||0|319|1|16|60.74|825.03|2023-01-01|6.25
UA|5209|DFW|3670|SFO|3469||0|319 739|1|74|52.79|958.96|2023-01-01|1.3513513513513513
UA|5209|DSM|3729|IAH|3550|Y|0|ERJ|2|94|70.69|3015.35|2023-01-01|2.127659574468085
UA|5209|DUB|599|JFK|3797|Y|0|330|16|97|76.35|824.59|2023-01-01|16.49484536082474
UA|5209|ELH|1943|PBI|3722|Y|0|SF3|1|56|67.36|1430.35|2023-01-01|1.7857142857142856
UA|5209|EWR|3494|BHX|469||0|752|21|92|59.91|1822.92|2023-01-01|22.82608695652174
UA|5209|EWR|3494|BOS|3448||0|738 73G 320 319 739|10|88|73.83|2676.3999999999996|2023-01-01|11.363636363636363
UA|5209|EWR|3494|CHS|3806|Y|0|ERJ|3|65|57.9|2839.52|2023-01-01|4.615384615384616
UA|5209|EWR|3494|GRR|3685|Y|0|ERJ|8|72|52.94|934.76|2023-01-01|11.11111111111111
UA|5209|EWR|3494|IAD|3714||0|DH4|20|92|54.93|2802.4|2023-01-01|21.73913043478261
UA|5209|EWR|3494|NAS|1953||0|320 738|9|90|59.24|1866.7|2023-01-01|10.0
UA|5209|EWR|3494|SFO|3469||0|739 319 738 752 73G|8|47|65.98|3255.59|2023-01-01|17.02127659574468
UA|5209|EWR|3494|STT|2883||0|73G|14|79|72.07|1848.5|2023-01-01|17.72151898734177
UA|5209|EWR|3494|TXL|351||0|752|12|52|61.87|4946.3|2023-01-01|23.076923076923077
UA|5209|EWR|3494|TYS|3676|Y|0|ERJ|3|20|55.22|1191.96|2023-01-01|15.0
UA|5209|EZE|3988|IAH|3550||0|763|3|86|51.62|1591.01|2023-01-01|3.488372093023256
UA|5209|FAT|3687|LAS|3877|Y|0|EM2|10|77|67.0|2292.69|2023-01-01|12.987012987012985
UA|5209|FLL|3533|MCO|3878|Y|0|SF3|3|65|54.23|4148.7|2023-01-01|4.615384615384616
UA|5209|FSD|4009|ORD|3830|Y|0|CRJ ERJ|8|101|56.92|1455.49|2023-01-01|7.920792079207921
UA|5209|GSP|4034|IAH|3550|Y|0|ERJ|23|117|65.83|2091.6|2023-01-01|19.65811965811966
UA|5209|GUM|2246|ROR|2256||0|73G 738|8|34|68.57|2357.21|2023-01-01|23.52941176470588
UA|5209|HNL|3728|DEN|3751||0|752|5|87|78.15|869.38|2023-01-01|5.747126436781609
UA|5209|IAD|3714|GSO|4008|Y|0|CRJ ERJ|1|66|58.04|2828.89|2023-01-01|1.5151515151515151
UA|5209|IAD|3714|MCI|3458|Y|0|CR7 ERJ|16|102|75.15|4740.6|2023-01-01|15.686274509803921
UA|5209|IAD|3714|ORD|3830||0|319 320 752 753 739 738|32|132|75.99|3389.34|2023-01-01|24.242424242424242
UA|5209|IAD|3714|ORF|3611|Y|0|CRJ ERJ ER4 CR7 DH4|9|92|73.15|2064.66|2023-01-01|9.782608695652174
UA|5209|IAD|3714|RDU|3626||0|320 738|15|67|55.53|4751.97|2023-01-01|22.388059701492537
UA|5209|IAD|3714|SJO|1885||0|738|4|51|62.05|2817.7|2023-01-01|7.8431372549019605
UA|5209|IAD|3714|YYZ|193|Y|0|ERJ CRJ CR7 DH4|6|74|60.23|2521.75|2023-01-01|8.108108108108109
UA|5209|IAH|3550|AGU|1785|Y|0|ERJ|13|101|52.71|2970.22|2023-01-01|12.871287128712872
UA|5209|IAH|3550|CRW|4285|Y|0|ERJ|15|81|78.38|1363.8|2023-01-01|18.51851851851852
UA|5209|IAH|3550|JAN|3580|Y|0|ERJ|3|55|77.44|1021.49|2023-01-01|5.454545454545454
UA|5209|IAH|3550|PIT|3570||0|319 320 738 73G|3|88|56.14|823.16|2023-01-01|3.4090909090909087
UA|5209|IAH|3550|PVR|1836||0|738|2|32|63.4|1064.47|2023-01-01|6.25
UA|5209|IAH|3550|YYC|178||0|738 320 739|21|107|69.42|5551.1|2023-01-01|19.626168224299064
UA|5209|ICN|3930|NRT|2279||0|738|13|102|55.72|2890.0|2023-01-01|12.745098039215685
UA|5209|ICT|3457|IAH|3550|Y|0|ERJ CRJ CR7|8|39|54.0|2982.31|2023-01-01|20.51282051282051
UA|5209|JAX|3712|EWR|3494|Y|0|ERJ|4|54|56.53|1036.35|2023-01-01|7.4074074074074066
UA|5209|LAX|3484|DEN|3751||0|752 739 738 320 753 319|8|105|73.97|1012.17|2023-01-01|7.6190476190476195
UA|5209|LAX|3484|FRA|340|Y|0|74H|26|109|55.12|7714.0|2023-01-01|23.853211009174313
UA|5209|LAX|3484|MSP|3858|Y|0|CR7|7|43|62.88|2681.14|2023-01-01|16.27906976744186
UA|5209|LAX|3484|MUC|346|Y|0|346|8|79|54.23|2365.49|2023-01-01|10.126582278481013
UA|5209|LAX|3484|OGG|3456||0|753 738|21|121|75.36|4339.3|2023-01-01|17.355371900826448
UA|5209|LAX|3484|SBA|3949|Y|0|EM2|5|54|74.17|4047.35|2023-01-01|9.25925925925926
UA|5209|LAX|3484|YUL|146|Y|0|319|1|61|70.95|2179.45|2023-01-01|1.639344262295082
UA|5209|LAX|3484|YUM|3596|Y|0|EM2|11|89|59.85|7722.799999999999|2023-01-01|12.359550561797752
UA|5209|LHR|507|EWR|3494||0|763 777 752|11|82|52.05|1686.68|2023-01-01|13.414634146341465
UA|5209|LIR|1881|IAH|3550||0|739 738|2|25|74.31|1810.56|2023-01-01|8.0
UA|5209|LOS|273|FRA|340|Y|0|333|28|126|64.86|2102.6|2023-01-01|22.22222222222222
UA|5209|MCI|3458|DEN|3751||0|DH4 73G 738|2|10|62.83|3196.3999999999996|2023-01-01|20.0
UA|5209|MCO|3878|ORD|3830||0|73G 738 320 752 739|6|62|53.07|7867.4|2023-01-01|9.67741935483871
UA|5209|MDT|3542|ORD|3830||0|320 319|3|98|55.71|7928.7|2023-01-01|3.061224489795918
UA|5209|MEM|3473|EWR|3494|Y|0|ERJ|0|25|65.06|859.56|2023-01-01|0.0
UA|5209|MIA|3576|BOG|2709|Y|0|330|9|75|66.0|1520.5|2023-01-01|12.0
UA|5209|MIA|3576|IAH|3550||0|739 319 738 73G|13|90|51.81|2108.82|2023-01-01|14.444444444444443
UA|5209|MSN|3459|DEN|3751|Y|0|CR7 CRJ ERJ|13|106|53.09|3541.97|2023-01-01|12.264150943396226
UA|5209|MUC|346|EWR|3494||0|764|9|46|74.93|2596.2|2023-01-01|19.565217391304348
UA|5209|NAS|1953|EWR|3494||0|320 738|1|5|52.29|4341.62|2023-01-01|20.0
UA|5209|OMA|3454|ORD|3830||0|738 319 73G|1|24|74.72|3433.3999999999996|2023-01-01|4.166666666666666
UA|5209|ORD|3830|BZN|4020|Y|0|CR7|9|45|62.09|2162.86|2023-01-01|20.0
UA|5209|ORD|3830|DAY|3627|Y|0|ER4 ERJ CR7 CRJ|4|88|68.4|1520.09|2023-01-01|4.545454545454546
UA|5209|ORD|3830|HNL|3728||0|777|10|84|56.05|7572.9|2023-01-01|11.904761904761903
UA|5209|ORD|3830|MBS|4128|Y|0|CRJ|9|60|64.06|2185.64|2023-01-01|15.0
UA|5209|ORD|3830|SAV|3613|Y|0|CR7 ERJ CRJ|0|81|78.12|1454.1|2023-01-01|0.0
UA|5209|ORD|3830|SFO|3469||0|752 739 320 738 753 319 777|16|100|71.84|5861.5|2023-01-01|16.0
UA|5209|ORD|3830|YXE|166|Y|0|ERJ|24|97|69.79|6638.099999999999|2023-01-01|24.742268041237114
UA|5209|PBI|3722|EWR|3494||0|73G 739 738 319 320 752|14|74|66.12|2312.71|2023-01-01|18.91891891891892
UA|5209|PIT|3570|IAD|3714|Y|0|DH4 ERJ CR7|7|96|59.27|1284.88|2023-01-01|7.291666666666667
UA|5209|PUJ|1760|ORD|3830||0|739 738|22|118|55.83|4144.7|2023-01-01|18.64406779661017
UA|5209|PVG|3406|SFO|3469||0|744|9|95|77.79|3351.51|2023-01-01|9.473684210526317
UA|5209|PVR|1836|DEN|3751||0|738|24|115|65.88|854.17|2023-01-01|20.869565217391305
UA|5209|RDM|4103|SFO|3469|Y|0|CRJ EM2|17|72|76.16|2725.49|2023-01-01|23.61111111111111
UA|5209|RDU|3626|ORD|3830||0|738|16|91|57.55|1411.96|2023-01-01|17.582417582417584
UA|5209|SAL|1892|EWR|3494||0|738|21|104|76.74|5977.1|2023-01-01|20.192307692307693
UA|5209|SBP|5768|LAX|3484|Y|0|EM2|2|81|50.72|2044.63|2023-01-01|2.4691358024691357
UA|5209|SCE|4318|ORD|3830|Y|0|ERJ|23|98|73.48|8956.88|2023-01-01|23.46938775510204
UA|5209|SEA|3577|FRA|340|Y|0|333 343|8|53|63.95|2100.95|2023-01-01|15.09433962264151
UA|5209|SFO|3469|STL|3678||0|320 319|3|88|76.49|1235.37|2023-01-01|3.4090909090909087
UA|5209|SJD|1840|SFO|3469||0|320 739 738|2|28|63.09|7651.7|2023-01-01|7.142857142857142
UA|5209|SLP|1842|IAH|3550|Y|0|ERJ|24|106|60.9|872.88|2023-01-01|22.641509433962266
UA|5209|SRQ|4067|ORD|3830||0|738 319 320|5|78|59.19|1846.84|2023-01-01|6.41025641025641
UA|5209|TPE|2276|SFO|3469||0|777|9|41|76.86|1730.78|2023-01-01|21.951219512195124
UA|5209|TYS|3676|IAH|3550|Y|0|ERJ|5|42|73.12|2435.3|2023-01-01|11.904761904761903
UA|5209|WRL|5777|CYS|3804|Y|0|BEH BE1|6|102|72.95|1810.86|2023-01-01|5.88235294117647
UA|5209|YEG|49|EWR|3494||0|319|16|96|50.39|1442.61|2023-01-01|16.666666666666664
UA|5209|YHZ|73|ORD|3830|Y|0|ERJ|22|100|63.1|1299.0|2023-01-01|22.0
UA|5209|YXU|174|ORD|3830|Y|0|CRJ|12|75|52.87|4557.4|2023-01-01|16.0
UA|5209|YYZ|193|IAD|3714|Y|0|CRJ ERJ CR7 DH4|5|32|59.18|3947.83|2023-01-01|15.625
UJ|11811|LED|2948|KBP|2939||0|320|11|95|75.95|5333.6|2023-01-01|11.578947368421053
UL|4349|CMB|3024|HRI|8949||0|332 320 343|17|95|65.24|3155.12|2023-01-01|17.894736842105264
UL|4349|DXB|2188|CMB|3024||0|332 320 321|5|68|55.57|6668.5|2023-01-01|7.352941176470589
UL|4349|GIU|9229|BTC|\N||0|CNC|30|122|62.78|1252.33|2023-01-01|24.59016393442623
UL|4349|MLE|3156|CMB|3024||0|320 332 343|15|89|63.88|6731.5|2023-01-01|16.853932584269664
UM|608|BUQ|1001|HRE|1005||0|732|10|57|63.16|1249.79|2023-01-01|17.543859649122805
UN|5067|ALA|2908|VKO|2988||0|73H|2|63|56.07|2158.6000000000004|2023-01-01|3.1746031746031744
UN|5067|BHK|2980|DME|4029||0|T20|13|108|69.58|1486.08|2023-01-01|12.037037037037036
UN|5067|DME|4029|KEJ|2957||0|735|30|127|61.47|7348.6|2023-01-01|23.62204724409449
UN|5067|DME|4029|KUF|4118||0|735|2|39|78.72|1442.81|2023-01-01|5.128205128205128
UN|5067|DME|4029|VVO|2934||0|773|7|61|69.27|2193.2|2023-01-01|11.475409836065573
UN|5067|DME|4029|YKS|2923||0|T20 763|19|106|59.62|4403.4|2023-01-01|17.92452830188679
UN|5067|DWC|8076|OMS|2958||0|738|7|29|52.5|2981.9|2023-01-01|24.137931034482758
UN|5067|EVN|3964|VKO|2988||0|73H|7|84|62.25|831.85|2023-01-01|8.333333333333332
UN|5067|HKT|3179|DME|4029||0|744|11|60|78.21|8050.55|2023-01-01|18.333333333333332
UN|5067|HRG|1130|VKO|2988||0|738|4|44|57.39|6511.5|2023-01-01|9.090909090909092
UN|5067|IKT|2937|VKO|2988||0|738|30|128|67.26|2936.69|2023-01-01|23.4375
UN|5067|KHV|2927|DME|4029||0|773|5|81|72.63|1046.47|2023-01-01|6.172839506172839
UN|5067|LED|2948|PED|1584||0|733|7|60|76.24|4256.9|2023-01-01|11.666666666666666
UN|5067|LHR|507|VKO|2988||0|73H 73G 763 738|22|95|53.88|893.58|2023-01-01|23.157894736842106
UN|5067|MIA|3576|VKO|2988||0|777|4|44|66.76|2676.8|2023-01-01|9.090909090909092
UN|5067|VKO|2988|MRU|893||0|767|22|93|64.51|9006.84|2023-01-01|23.655913978494624
UN|5067|VKO|2988|TSE|2910||0|73H|5|89|51.19|1195.75|2023-01-01|5.617977528089887
UO|2774|KIX|3992|HKG|3077||0|320|13|71|57.29|2100.1|2023-01-01|18.30985915492958
UP|1403|FPO|1948|FLL|3533||0|DH8|6|37|60.08|3416.5|2023-01-01|16.216216216216218
UP|1403|NAS|1953|FLL|3533||0|737 DH8|19|80|68.17|1180.9|2023-01-01|23.75
UR|15814|OVB|4078|SGC|2974||0|AT7|9|41|73.94|1582.22|2023-01-01|21.951219512195124
UR|15814|URJ|4377|TJM|4111||0|AT7|7|63|63.55|1064.78|2023-01-01|11.11111111111111
US|5265|ATH|3941|PHL|3752||0|332|26|106|67.62|1864.9|2023-01-01|24.528301886792452
US|5265|BUF|3820|DCA|3520|Y|0|E70 CRJ E75|6|62|65.87|1646.85|2023-01-01|9.67741935483871
US|5265|BUF|3820|ORD|3830||0|CR7|14|104|78.63|1194.55|2023-01-01|13.461538461538462
US|5265|BWI|3849|CLT|3876||0|E90 321 752 319 734 320|18|103|50.54|2278.55|2023-01-01|17.475728155339805
US|5265|CAK|4112|CLT|3876||0|CRJ CR7|4|39|61.96|2760.96|2023-01-01|10.256410256410255
US|5265|CHA|3578|DCA|3520|Y|0|CRJ|12|90|68.15|1301.61|2023-01-01|13.333333333333334
US|5265|CLT|3876|LIR|1881||0|320|21|117|72.55|7361.1|2023-01-01|17.94871794871795
US|5265|CLT|3876|MLB|3671||0|CRJ|27|121|74.72|1378.55|2023-01-01|22.31404958677686
US|5265|CMH|3759|JFK|3797||0|CR7|6|51|60.01|3750.33|2023-01-01|11.76470588235294
US|5265|CMI|4049|DFW|3670|Y|0|ER4|22|115|52.52|3865.5|2023-01-01|19.130434782608695
US|5265|DCA|3520|ALB|3864||0|CRJ|21|120|77.02|5266.0|2023-01-01|17.5
US|5265|DCA|3520|NAS|1953||0|319|1|11|65.11|1960.6|2023-01-01|9.090909090909092
US|5265|DCA|3520|PHL|3752||0|319 320 CRJ|9|108|72.97|2082.82|2023-01-01|8.333333333333332
US|5265|DFW|3670|AEX|3852||0|ER4|2|91|79.49|6740.299999999999|2023-01-01|2.197802197802198
US|5265|DFW|3670|CLT|3876||0|321 319 M80 M83 320 734 752|3|46|73.83|4148.08|2023-01-01|6.521739130434782
US|5265|DFW|3670|CRW|4285|Y|0|CRJ|2|83|59.37|1549.0|2023-01-01|2.4096385542168677
US|5265|DFW|3670|CZM|1800||0|738|18|98|63.4|2259.58|2023-01-01|18.367346938775512
US|5265|DFW|3670|ONT|3734||0|M83 M80|11|108|53.39|1056.49|2023-01-01|10.185185185185185
US|5265|DFW|3670|RTB|1774||0|738|13|87|71.2|7172.200000000001|2023-01-01|14.942528735632186
US|5265|DFW|3670|SHV|3609|Y|0|CRJ ERD ER4|3|70|55.62|1544.49|2023-01-01|4.285714285714286
US|5265|DFW|3670|XNA|4356||0|M80 ER4|17|108|59.43|828.23|2023-01-01|15.74074074074074
US|5265|FAR|4292|DFW|3670|Y|0|ER4 ERD|27|120|65.2|2544.04|2023-01-01|22.5
US|5265|FCO|1555|JFK|3797||0|763|12|99|74.18|1454.89|2023-01-01|12.121212121212121
US|5265|FLL|3533|ORD|3830||0|738|6|29|53.52|4885.2|2023-01-01|20.689655172413794
US|5265|FRA|340|JNB|813||0|346|17|97|59.79|2772.18|2023-01-01|17.525773195876287
US|5265|GLA|534|PHL|3752||0|752|8|72|56.69|3585.1|2023-01-01|11.11111111111111
US|5265|IAD|3714|SAL|1892||0|319 321 320|6|34|55.07|6339.9|2023-01-01|17.647058823529413
US|5265|IND|3585|LAX|3484||0|738|15|115|54.67|1058.52|2023-01-01|13.043478260869565
US|5265|JNB|813|LHR|507||0|332 343|0|83|70.32|5972.799999999999|2023-01-01|0.0
US|5265|LAX|3484|DEN|3751||0|CR7|23|99|78.93|3709.44|2023-01-01|23.232323232323232
US|5265|LAX|3484|LHR|507||0|77W|13|104|57.61|1746.37|2023-01-01|12.5
US|5265|LAX|3484|RDU|3626||0|738|5|105|69.97|4766.8|2023-01-01|4.761904761904762
US|5265|LAX|3484|STL|3678||0|M83|7|36|56.69|3529.11|2023-01-01|19.444444444444446
US|5265|LGA|3697|DFW|3670||0|738|8|39|65.48|5665.0|2023-01-01|20.51282051282051
US|5265|LGA|3697|TYS|3676||0|ERD|12|60|62.24|826.23|2023-01-01|20.0
US|5265|LHR|507|ORD|3830||0|763 777|9|75|53.49|1851.64|2023-01-01|12.0
